model,group_attribute,group,feature,mean_abs_shap,mean_shap,n_rows
hyperparameter_tuned | CatBoost,housing_status,BA,device_os,0.46997053837726216,0.07314284824136208,278
hyperparameter_tuned | XGBoost,payment_type,AE,phone_home_valid,0.3480973752227146,0.3480973752227146,1
hyperparameter_tuned | XGBoost,payment_type,AE,name_email_similarity,0.33102609831257723,-0.33102609831257723,1
hyperparameter_tuned | XGBoost,payment_type,AE,email_is_free,0.2635502239794005,-0.2635502239794005,1
hyperparameter_tuned | XGBoost,payment_type,AE,device_os_windows,0.21552486893953757,-0.21552486893953757,1
hyperparameter_tuned | XGBoost,payment_type,AE,customer_age,0.176946771084331,-0.176946771084331,1
hyperparameter_tuned | XGBoost,payment_type,AE,income,0.16487310584634543,-0.16487310584634543,1
hyperparameter_tuned | XGBoost,payment_type,AE,credit_risk_score,0.16282513423415368,-0.16282513423415368,1
hyperparameter_tuned | XGBoost,payment_type,AE,housing_status_BA,0.12423121928004548,-0.12423121928004548,1
hyperparameter_tuned | XGBoost,payment_type,AE,velocity_4w,0.1135633139393758,0.1135633139393758,1
hyperparameter_tuned | XGBoost,payment_type,AE,employment_status_CA,0.09181949123245431,0.09181949123245431,1
hyperparameter_tuned | XGBoost,payment_type,AE,date_of_birth_distinct_emails_4w,0.05253087426302955,-0.05253087426302955,1
hyperparameter_tuned | XGBoost,payment_type,AE,velocity_24h,0.047585915792733434,-0.047585915792733434,1
hyperparameter_tuned | XGBoost,payment_type,AE,bank_months_count,0.02734937457134947,-0.02734937457134947,1
hyperparameter_tuned | XGBoost,payment_type,AE,days_since_request,0.015455515799112618,0.015455515799112618,1
hyperparameter_tuned | XGBoost,source,INTERNET,phone_home_valid,0.4717522111873422,-0.02863074469048709,1485
hyperparameter_tuned | XGBoost,source,INTERNET,name_email_similarity,0.4183403273995539,-0.05997499635451636,1485
hyperparameter_tuned | XGBoost,source,INTERNET,prev_address_months_count,0.3785022050055091,-0.07838119792102315,1485
hyperparameter_tuned | XGBoost,source,INTERNET,current_address_months_count,0.350712753118924,-0.03540356853634773,1485
hyperparameter_tuned | XGBoost,source,INTERNET,device_os_windows,0.34902399204832246,0.004004497741095044,1485
hyperparameter_tuned | XGBoost,source,INTERNET,has_other_cards,0.3451356604112758,-0.06514979614388511,1485
hyperparameter_tuned | XGBoost,source,INTERNET,email_is_free,0.3336956494238756,0.006033373742683413,1485
hyperparameter_tuned | XGBoost,source,INTERNET,keep_alive_session,0.3291821512794479,-0.023742390567703744,1485
hyperparameter_tuned | XGBoost,source,INTERNET,intended_balcon_amount,0.3127538132055158,0.03367882933649658,1485
hyperparameter_tuned | XGBoost,source,INTERNET,income,0.27249853703015414,0.006336464340334464,1485
hyperparameter_tuned | XGBoost,source,INTERNET,housing_status_BA,0.2716185614509612,0.07818838361749011,1485
hyperparameter_tuned | XGBoost,source,INTERNET,bank_branch_count_8w,0.22815212358730713,-0.013531684411301589,1485
hyperparameter_tuned | XGBoost,source,INTERNET,velocity_4w,0.1869867243678695,0.009149895007623109,1485
hyperparameter_tuned | XGBoost,source,INTERNET,employment_status_CA,0.16282472037784823,0.006427563937047146,1485
hyperparameter_tuned | XGBoost,source,INTERNET,credit_risk_score,0.16144788874609528,-0.0011746069096886826,1485
hyperparameter_tuned | XGBoost,source,INTERNET,date_of_birth_distinct_emails_4w,0.1400517826950031,0.009299508702967892,1485
hyperparameter_tuned | XGBoost,source,INTERNET,days_since_request,0.13146954912782816,-0.02056269623454455,1485
hyperparameter_tuned | XGBoost,source,INTERNET,velocity_24h,0.12244678595760372,0.03201652261220543,1485
hyperparameter_tuned | XGBoost,source,INTERNET,customer_age,0.12119560780985476,0.02183336359041865,1485
hyperparameter_tuned | XGBoost,source,INTERNET,bank_months_count,0.12101940691302708,0.008939835479776594,1485
hyperparameter_tuned | XGBoost,source,TELEAPP,phone_home_valid,0.47106042764366923,-0.15994255588708134,15
hyperparameter_tuned | XGBoost,source,TELEAPP,name_email_similarity,0.44899381015069467,-0.16544539907753156,15
hyperparameter_tuned | XGBoost,source,TELEAPP,has_other_cards,0.44054705649473663,-0.19701362503449005,15
hyperparameter_tuned | XGBoost,source,TELEAPP,prev_address_months_count,0.4318083318184751,-0.13290634237711002,15
hyperparameter_tuned | XGBoost,source,TELEAPP,keep_alive_session,0.38593082265536455,0.38593082265536455,15
hyperparameter_tuned | XGBoost,source,TELEAPP,email_is_free,0.37384439951010673,0.10428890197429186,15
hyperparameter_tuned | XGBoost,source,TELEAPP,current_address_months_count,0.351667937508435,0.038180486266850486,15
hyperparameter_tuned | XGBoost,source,TELEAPP,housing_status_BA,0.2839004522652055,0.09192498860539247,15
hyperparameter_tuned | XGBoost,source,TELEAPP,device_os_windows,0.25988596549583604,-0.15696002572821455,15
hyperparameter_tuned | XGBoost,source,TELEAPP,bank_branch_count_8w,0.2550112813697973,0.22731001117491784,15
hyperparameter_tuned | XGBoost,source,TELEAPP,intended_balcon_amount,0.2494758853120729,0.09635916394103941,15
hyperparameter_tuned | XGBoost,source,TELEAPP,income,0.2428431916050613,-0.1562208762255808,15
hyperparameter_tuned | XGBoost,source,TELEAPP,date_of_birth_distinct_emails_4w,0.23864621981254702,0.14638475936222436,15
hyperparameter_tuned | XGBoost,source,TELEAPP,days_since_request,0.192206248834768,0.1025843425730321,15
hyperparameter_tuned | XGBoost,source,TELEAPP,credit_risk_score,0.18390036081996125,0.0038149756486527595,15
hyperparameter_tuned | XGBoost,source,TELEAPP,employment_status_CA,0.17138357478281255,-0.034843826569442175,15
hyperparameter_tuned | XGBoost,source,TELEAPP,customer_age,0.17051310921576804,0.1296913514887759,15
hyperparameter_tuned | XGBoost,source,TELEAPP,velocity_4w,0.1680819104958015,0.019963975911183904,15
hyperparameter_tuned | XGBoost,source,TELEAPP,velocity_24h,0.12209827643594083,0.04420572431683831,15
hyperparameter_tuned | XGBoost,source,TELEAPP,bank_months_count,0.071043443716558,0.04433750702894758,15
advanced_gate | CatBoost,housing_status,BA,housing_status,0.6888473379050369,0.6888473379050369,278
advanced_gate | CatBoost,housing_status,BA,device_os,0.41857733540142816,0.10383325679498714,278
advanced_gate | CatBoost,housing_status,BA,has_other_cards,0.355764506229615,-0.016891880924079835,278
advanced_gate | CatBoost,housing_status,BA,name_email_similarity,0.3235223440742846,0.07922017835673263,278
advanced_gate | CatBoost,housing_status,BA,keep_alive_session,0.29514243898908016,0.03566602289867759,278
advanced_gate | CatBoost,housing_status,BA,phone_home_valid,0.2937805393658097,-0.02316569753903026,278
advanced_gate | CatBoost,housing_status,BA,prev_address_months_count,0.2901477175272039,0.1458769804679319,278
advanced_gate | CatBoost,housing_status,BA,income,0.2710682675823337,0.15595404798838447,278
advanced_gate | CatBoost,housing_status,BA,current_address_months_count,0.24046068878908639,0.11354719365448393,278
advanced_gate | CatBoost,housing_status,BA,intended_balcon_amount,0.1810020163313684,0.004782763025972237,278
advanced_gate | CatBoost,housing_status,BA,bank_branch_count_8w,0.17998754573833625,0.010442225864882651,278
advanced_gate | CatBoost,housing_status,BA,customer_age,0.17146174911543563,0.09791234182440073,278
advanced_gate | CatBoost,housing_status,BA,credit_risk_score,0.16724207901824845,0.11099297855121162,278
advanced_gate | CatBoost,housing_status,BA,email_free__source,0.1605434013415615,-0.024650738764356524,278
advanced_gate | CatBoost,housing_status,BA,date_of_birth_distinct_emails_4w,0.11731399438982942,0.05344166211163235,278
advanced_gate | CatBoost,housing_status,BA,velocity_4w,0.09863399387329827,0.02574371855918441,278
advanced_gate | CatBoost,housing_status,BA,employment_status,0.09858896643789741,0.03366394579943735,278
advanced_gate | CatBoost,housing_status,BA,phone_valid_combo,0.08342461434550755,-0.006398220652823632,278
advanced_gate | CatBoost,housing_status,BA,bank_months_count,0.07522819315484894,-0.007917371110836775,278
advanced_gate | CatBoost,housing_status,BA,email_is_free,0.07469020801333788,-0.01417485845179796,278
advanced_gate | CatBoost,housing_status,BB,device_os,0.41062365538449797,-0.11167971402387454,460
advanced_gate | CatBoost,housing_status,BB,has_other_cards,0.33419890687072984,-9.768263819321895e-05,460
advanced_gate | CatBoost,housing_status,BB,current_address_months_count,0.3020290275402575,0.058166400981453655,460
advanced_gate | CatBoost,housing_status,BB,name_email_similarity,0.3019474962858729,0.06424771902064777,460
advanced_gate | CatBoost,housing_status,BB,phone_home_valid,0.29831948441425027,-0.04753180206225995,460
advanced_gate | CatBoost,housing_status,BB,keep_alive_session,0.285330737745575,-0.027610643499982688,460
advanced_gate | CatBoost,housing_status,BB,prev_address_months_count,0.2647752095407026,0.039840789926400035,460
advanced_gate | CatBoost,housing_status,BB,income,0.23113617309037068,0.0614675581585118,460
advanced_gate | CatBoost,housing_status,BB,bank_branch_count_8w,0.18070904430016027,0.024353194423540128,460
advanced_gate | CatBoost,housing_status,BB,email_free__source,0.16832673917067534,-0.03219717050470087,460
advanced_gate | CatBoost,housing_status,BB,intended_balcon_amount,0.1634192201724486,0.05977432672875386,460
advanced_gate | CatBoost,housing_status,BB,housing_status,0.15572734977455466,-0.14871434818409923,460
advanced_gate | CatBoost,housing_status,BB,customer_age,0.1417309708169411,0.0401294716021124,460
advanced_gate | CatBoost,housing_status,BB,employment_status,0.12175577316601331,-0.004891899030553682,460
advanced_gate | CatBoost,housing_status,BB,velocity_4w,0.09965888021389471,0.010514882499591524,460
advanced_gate | CatBoost,housing_status,BB,date_of_birth_distinct_emails_4w,0.09541940952979462,0.042545510233739176,460
advanced_gate | CatBoost,housing_status,BB,phone_valid_combo,0.08477532698660217,-0.0229000348956731,460
advanced_gate | CatBoost,housing_status,BB,credit_risk_score,0.08110371737138768,0.007733450823730012,460
advanced_gate | CatBoost,housing_status,BB,email_is_free,0.07901178785317256,-0.014082672054757684,460
advanced_gate | CatBoost,housing_status,BB,bank_months_count,0.063665453493456,-0.004376179993382453,460
advanced_gate | CatBoost,housing_status,BC,device_os,0.4271163593267686,-0.04043538150404624,450
advanced_gate | CatBoost,housing_status,BC,has_other_cards,0.33871958677828545,0.010763919838003603,450
advanced_gate | CatBoost,housing_status,BC,current_address_months_count,0.32148408720093397,-0.11358822496896366,450
advanced_gate | CatBoost,housing_status,BC,name_email_similarity,0.3151060140246757,0.06326228223992246,450
advanced_gate | CatBoost,housing_status,BC,prev_address_months_count,0.31331099036997356,-0.07013762052047794,450
advanced_gate | CatBoost,housing_status,BC,phone_home_valid,0.2936597853911786,0.008331571191426863,450
advanced_gate | CatBoost,housing_status,BC,keep_alive_session,0.28870870117258385,-0.021911191738375302,450
advanced_gate | CatBoost,housing_status,BC,income,0.24680724001575222,0.09739356678075366,450
advanced_gate | CatBoost,housing_status,BC,intended_balcon_amount,0.2121221601514751,-0.0430450062642082,450
advanced_gate | CatBoost,housing_status,BC,email_free__source,0.1643726001735343,0.0017708414374274961,450
advanced_gate | CatBoost,housing_status,BC,housing_status,0.15967506285254895,-0.15397601648960824,450
advanced_gate | CatBoost,housing_status,BC,bank_branch_count_8w,0.15781003180944372,-0.012850713180721297,450
advanced_gate | CatBoost,housing_status,BC,customer_age,0.1381624459611611,-0.014611918336473092,450
advanced_gate | CatBoost,housing_status,BC,employment_status,0.11230314298759654,0.018451914380417857,450
advanced_gate | CatBoost,housing_status,BC,velocity_4w,0.10390232539687001,0.022653831919544887,450
advanced_gate | CatBoost,housing_status,BC,phone_valid_combo,0.08181148638903059,-0.005765744927508031,450
advanced_gate | CatBoost,housing_status,BC,email_is_free,0.07702570654647647,-0.0008372007195926632,450
advanced_gate | CatBoost,housing_status,BC,credit_risk_score,0.07586645499168003,-2.7558149029458275e-05,450
advanced_gate | CatBoost,housing_status,BC,bank_months_count,0.07169029785706865,-0.005224643039381968,450
advanced_gate | CatBoost,housing_status,BC,date_of_birth_distinct_emails_4w,0.06964597814518822,0.012128918325920151,450
advanced_gate | CatBoost,housing_status,BD,device_os,0.3887241987707023,0.009059536431968053,47
advanced_gate | CatBoost,housing_status,BD,has_other_cards,0.34366951535260026,0.006982665450132894,47
advanced_gate | CatBoost,housing_status,BD,prev_address_months_count,0.32833176140286086,0.08216930312742116,47
advanced_gate | CatBoost,housing_status,BD,name_email_similarity,0.3096370829845934,0.14988933765277562,47
advanced_gate | CatBoost,housing_status,BD,phone_home_valid,0.2974605861645869,0.02000877171350438,47
advanced_gate | CatBoost,housing_status,BD,keep_alive_session,0.29314236483355033,0.02249260137676756,47
advanced_gate | CatBoost,housing_status,BD,current_address_months_count,0.2904409850064396,0.06360403258005545,47
advanced_gate | CatBoost,housing_status,BD,housing_status,0.26193821067073264,0.26193821067073264,47
advanced_gate | CatBoost,housing_status,BD,income,0.22274272914460674,0.04326189862976472,47
advanced_gate | CatBoost,housing_status,BD,intended_balcon_amount,0.200667573642437,0.009996410738406495,47
advanced_gate | CatBoost,housing_status,BD,bank_branch_count_8w,0.16865204310040433,-0.031648823239644464,47
advanced_gate | CatBoost,housing_status,BD,email_free__source,0.16409689674750882,0.016346511489615686,47
advanced_gate | CatBoost,housing_status,BD,customer_age,0.13034585723964667,0.03937972574037742,47
advanced_gate | CatBoost,housing_status,BD,date_of_birth_distinct_emails_4w,0.11432126740485918,0.05210996165309559,47
advanced_gate | CatBoost,housing_status,BD,velocity_4w,0.10401537170745027,0.031445897329863005,47
advanced_gate | CatBoost,housing_status,BD,employment_status,0.09751511707605698,0.047772502472998295,47
advanced_gate | CatBoost,housing_status,BD,credit_risk_score,0.07753671044255127,-0.0011274892533774349,47
advanced_gate | CatBoost,housing_status,BD,bank_months_count,0.07729193793792849,-0.008203362703413134,47
advanced_gate | CatBoost,housing_status,BD,email_is_free,0.0747498538898305,0.0027559369738735942,47
advanced_gate | CatBoost,housing_status,BD,phone_valid_combo,0.07439466600563104,-0.00416291571047417,47
advanced_gate | CatBoost,housing_status,BE,device_os,0.3837149788931688,-0.04706821974879751,260
advanced_gate | CatBoost,housing_status,BE,name_email_similarity,0.28991920059680326,0.019307546218146076,260
advanced_gate | CatBoost,housing_status,BE,phone_home_valid,0.2884356535639638,0.032712657157928614,260
advanced_gate | CatBoost,housing_status,BE,housing_status,0.28568070430077724,-0.27861344458851517,260
advanced_gate | CatBoost,housing_status,BE,has_other_cards,0.2845771831421617,0.07491379996962244,260
advanced_gate | CatBoost,housing_status,BE,keep_alive_session,0.2826909669659557,-0.011231434990133508,260
advanced_gate | CatBoost,housing_status,BE,current_address_months_count,0.23309986889693238,0.07888060002049012,260
advanced_gate | CatBoost,housing_status,BE,prev_address_months_count,0.22132034957689,0.09379196691035842,260
advanced_gate | CatBoost,housing_status,BE,income,0.21749860309738983,-0.012235834958623284,260
advanced_gate | CatBoost,housing_status,BE,intended_balcon_amount,0.1876808272842945,-0.024090663795582654,260
advanced_gate | CatBoost,housing_status,BE,bank_branch_count_8w,0.1677715135621986,-0.005326634448644309,260
advanced_gate | CatBoost,housing_status,BE,email_free__source,0.16292756088354549,-0.03763657754810577,260
advanced_gate | CatBoost,housing_status,BE,customer_age,0.16286473523725403,-0.12152220170648423,260
advanced_gate | CatBoost,housing_status,BE,employment_status,0.10257159786263977,0.040006814795549746,260
advanced_gate | CatBoost,housing_status,BE,velocity_4w,0.10203391488571212,0.012280259692481822,260
advanced_gate | CatBoost,housing_status,BE,email_is_free,0.07642895602233064,-0.017064336913814242,260
advanced_gate | CatBoost,housing_status,BE,phone_valid_combo,0.07527078245988227,0.002106633924703423,260
advanced_gate | CatBoost,housing_status,BE,bank_months_count,0.07296076623402983,0.0055254490568162505,260
advanced_gate | CatBoost,housing_status,BE,credit_risk_score,0.06696983706957053,-0.014308045207101782,260
advanced_gate | CatBoost,housing_status,BE,date_of_birth_distinct_emails_4w,0.04855428660888019,-0.01626987814950424,260
advanced_gate | CatBoost,housing_status,BF,name_email_similarity,0.4238748337764344,0.32469755761151575,4
advanced_gate | CatBoost,housing_status,BF,phone_home_valid,0.3345932853797411,-0.1987539054910409,4
advanced_gate | CatBoost,housing_status,BF,intended_balcon_amount,0.2922322926206225,-0.2065840656555583,4
advanced_gate | CatBoost,housing_status,BF,income,0.28961402632955363,0.15749051625252475,4
advanced_gate | CatBoost,housing_status,BF,housing_status,0.28726882550509597,0.28726882550509597,4
advanced_gate | CatBoost,housing_status,BF,device_os,0.28166984386019756,-0.28166984386019756,4
advanced_gate | CatBoost,housing_status,BF,prev_address_months_count,0.2704103840162383,0.2704103840162383,4
advanced_gate | CatBoost,housing_status,BF,keep_alive_session,0.26492391185500214,-0.0933817533610663,4
advanced_gate | CatBoost,housing_status,BF,has_other_cards,0.22950347570683033,0.22950347570683033,4
advanced_gate | CatBoost,housing_status,BF,current_address_months_count,0.18996426496233546,0.015120727719033802,4
advanced_gate | CatBoost,housing_status,BF,email_free__source,0.16969354589892896,-0.06958024941137231,4
advanced_gate | CatBoost,housing_status,BF,bank_branch_count_8w,0.12448490369053236,-0.04733407278981823,4
advanced_gate | CatBoost,housing_status,BF,velocity_4w,0.11323246041877122,0.023909798162786086,4
advanced_gate | CatBoost,housing_status,BF,date_of_birth_distinct_emails_4w,0.11230817185795146,0.0353520109593885,4
advanced_gate | CatBoost,housing_status,BF,employment_status,0.10614101359761288,0.013741744118476569,4
advanced_gate | CatBoost,housing_status,BF,customer_age,0.10468313064219022,0.050612013307196904,4
advanced_gate | CatBoost,housing_status,BF,bank_months_count,0.08434950792688156,0.04109985283163764,4
advanced_gate | CatBoost,housing_status,BF,email_is_free,0.08056429902232996,-0.04748903345951126,4
advanced_gate | CatBoost,housing_status,BF,phone_valid_combo,0.06864037678372302,-0.032944522033911065,4
advanced_gate | CatBoost,housing_status,BF,credit_risk_score,0.04659452223445429,-0.04659452223445429,4
advanced_gate | CatBoost,housing_status,BG,has_other_cards,0.7484187478693832,-0.7484187478693832,1
advanced_gate | CatBoost,housing_status,BG,phone_home_valid,0.368079017226689,-0.368079017226689,1
advanced_gate | CatBoost,housing_status,BG,intended_balcon_amount,0.3458354983114305,-0.3458354983114305,1
advanced_gate | CatBoost,housing_status,BG,current_address_months_count,0.3345118320196113,0.3345118320196113,1
advanced_gate | CatBoost,housing_status,BG,bank_branch_count_8w,0.2851713682700233,0.2851713682700233,1
advanced_gate | CatBoost,housing_status,BG,keep_alive_session,0.2844143198396281,-0.2844143198396281,1
advanced_gate | CatBoost,housing_status,BG,device_os,0.28384129677067976,-0.28384129677067976,1
advanced_gate | CatBoost,housing_status,BG,customer_age,0.2683173029857854,0.2683173029857854,1
advanced_gate | CatBoost,housing_status,BG,housing_status,0.26428103433282923,0.26428103433282923,1
advanced_gate | CatBoost,housing_status,BG,prev_address_months_count,0.25513843389275925,0.25513843389275925,1
advanced_gate | CatBoost,housing_status,BG,income,0.2008224935710238,-0.2008224935710238,1
advanced_gate | CatBoost,housing_status,BG,name_email_similarity,0.18626323486406093,-0.18626323486406093,1
advanced_gate | CatBoost,housing_status,BG,email_free__source,0.1713869502103641,-0.1713869502103641,1
advanced_gate | CatBoost,housing_status,BG,velocity_4w,0.12068945848105851,0.12068945848105851,1
advanced_gate | CatBoost,housing_status,BG,phone_valid_combo,0.09729430337242939,-0.09729430337242939,1
advanced_gate | CatBoost,housing_status,BG,email_is_free,0.08791494558059852,-0.08791494558059852,1
advanced_gate | CatBoost,housing_status,BG,employment_status,0.0813785674902112,0.0813785674902112,1
advanced_gate | CatBoost,housing_status,BG,credit_risk_score,0.0473510064319288,-0.0473510064319288,1
advanced_gate | CatBoost,housing_status,BG,date_of_birth_distinct_emails_4w,0.006164347813909581,0.006164347813909581,1
advanced_gate | CatBoost,housing_status,BG,bank_months_count,0.0035974054110995903,0.0035974054110995903,1
advanced_gate | CatBoost,device_os,linux,has_other_cards,0.33944982980714666,-0.006400127407840109,434
advanced_gate | CatBoost,device_os,linux,device_os,0.3212076342855798,-0.3212076342855798,434
advanced_gate | CatBoost,device_os,linux,name_email_similarity,0.318928908415521,0.07855861281955964,434
advanced_gate | CatBoost,device_os,linux,phone_home_valid,0.2982578467343845,-0.033951368651805085,434
advanced_gate | CatBoost,device_os,linux,current_address_months_count,0.29315690186232557,-0.012562989044810199,434
advanced_gate | CatBoost,device_os,linux,prev_address_months_count,0.29292013726830585,0.00879958872462219,434
advanced_gate | CatBoost,device_os,linux,keep_alive_session,0.2864523259339946,-0.03411549245984926,434
advanced_gate | CatBoost,device_os,linux,housing_status,0.24935820477164244,-0.028736467651333815,434
advanced_gate | CatBoost,device_os,linux,income,0.2433661564148182,0.056502473594704644,434
advanced_gate | CatBoost,device_os,linux,intended_balcon_amount,0.18326703293678873,0.01768949184502798,434
advanced_gate | CatBoost,device_os,linux,email_free__source,0.167527538228635,0.019007359129628424,434
advanced_gate | CatBoost,device_os,linux,bank_branch_count_8w,0.16748728512497044,0.0073541437661146835,434
advanced_gate | CatBoost,device_os,linux,customer_age,0.1321098904679771,-0.00018662230864195615,434
advanced_gate | CatBoost,device_os,linux,employment_status,0.11396637094302413,0.013805166056475134,434
advanced_gate | CatBoost,device_os,linux,velocity_4w,0.10209263643983897,0.00896084669729362,434
advanced_gate | CatBoost,device_os,linux,phone_valid_combo,0.0871335168729594,-0.01948965570452337,434
advanced_gate | CatBoost,device_os,linux,date_of_birth_distinct_emails_4w,0.08556181910531747,0.029846976574118517,434
advanced_gate | CatBoost,device_os,linux,credit_risk_score,0.08250595504998662,0.007951347114767636,434
advanced_gate | CatBoost,device_os,linux,email_is_free,0.07683008734712686,0.008741871223099659,434
advanced_gate | CatBoost,device_os,linux,bank_months_count,0.06973357808871136,-0.0022651983724117034,434
advanced_gate | CatBoost,device_os,macintosh,device_os,0.4884380573887159,0.4884380573887159,95
advanced_gate | CatBoost,device_os,macintosh,housing_status,0.31556519730329397,-0.006003661507320538,95
advanced_gate | CatBoost,device_os,macintosh,has_other_cards,0.30270040654374875,0.0704365080191315,95
advanced_gate | CatBoost,device_os,macintosh,keep_alive_session,0.29952054342766804,0.006678815083131836,95
advanced_gate | CatBoost,device_os,macintosh,name_email_similarity,0.29856672193131933,0.04426067916797606,95
advanced_gate | CatBoost,device_os,macintosh,prev_address_months_count,0.2852403926063773,-0.005119739133915336,95
advanced_gate | CatBoost,device_os,macintosh,phone_home_valid,0.28397129024628665,0.04668325095760171,95
advanced_gate | CatBoost,device_os,macintosh,current_address_months_count,0.27606531871668166,-0.0712215856220843,95
advanced_gate | CatBoost,device_os,macintosh,income,0.23188439112388953,0.0733954856704492,95
advanced_gate | CatBoost,device_os,macintosh,intended_balcon_amount,0.20096431227974185,-0.037989494081146276,95
advanced_gate | CatBoost,device_os,macintosh,bank_branch_count_8w,0.1819932098999087,0.0025440713009853453,95
advanced_gate | CatBoost,device_os,macintosh,email_free__source,0.15995613331585104,-0.047018839890810925,95
advanced_gate | CatBoost,device_os,macintosh,customer_age,0.14804569830073414,-0.05903819252543338,95
advanced_gate | CatBoost,device_os,macintosh,employment_status,0.11808276070450319,-0.001392169483588264,95
advanced_gate | CatBoost,device_os,macintosh,velocity_4w,0.10340890697412891,0.008173364474490826,95
advanced_gate | CatBoost,device_os,macintosh,date_of_birth_distinct_emails_4w,0.07827622589003866,0.017537018013828117,95
advanced_gate | CatBoost,device_os,macintosh,phone_valid_combo,0.07742130652865316,0.00155610630457892,95
advanced_gate | CatBoost,device_os,macintosh,email_is_free,0.07570801007761789,-0.015227459324045576,95
advanced_gate | CatBoost,device_os,macintosh,bank_months_count,0.07110259499807756,-0.0009914057897477805,95
advanced_gate | CatBoost,device_os,macintosh,credit_risk_score,0.0675519782967678,-0.004781554884078952,95
advanced_gate | CatBoost,device_os,other,has_other_cards,0.3308370300736915,0.009316645263442728,611
advanced_gate | CatBoost,device_os,other,device_os,0.3207998140062849,-0.3207998140062849,611
advanced_gate | CatBoost,device_os,other,name_email_similarity,0.30934798432037397,0.07479889769531345,611
advanced_gate | CatBoost,device_os,other,phone_home_valid,0.2940108391601636,-0.0008577597170245411,611
advanced_gate | CatBoost,device_os,other,keep_alive_session,0.2867604935067457,-0.0031972011341155284,611
advanced_gate | CatBoost,device_os,other,housing_status,0.2853532600822612,-0.029742040456673,611
advanced_gate | CatBoost,device_os,other,current_address_months_count,0.28163587282379576,0.04693901712876463,611
advanced_gate | CatBoost,device_os,other,prev_address_months_count,0.274315507239242,0.05597394262606305,611
advanced_gate | CatBoost,device_os,other,income,0.2414997987541052,0.0746896813081324,611
advanced_gate | CatBoost,device_os,other,intended_balcon_amount,0.19486588089981763,-0.015134828445401401,611
advanced_gate | CatBoost,device_os,other,bank_branch_count_8w,0.16966500319674563,0.009126709227963704,611
advanced_gate | CatBoost,device_os,other,email_free__source,0.16195570698781545,-0.044405335226942004,611
advanced_gate | CatBoost,device_os,other,customer_age,0.15153838344016596,-0.003930211944694706,611
advanced_gate | CatBoost,device_os,other,employment_status,0.11062393282540488,0.020524228708849197,611
advanced_gate | CatBoost,device_os,other,velocity_4w,0.1018168543083917,0.026637214678970983,611
advanced_gate | CatBoost,device_os,other,date_of_birth_distinct_emails_4w,0.08158816165075,0.02159357357549311,611
advanced_gate | CatBoost,device_os,other,credit_risk_score,0.08111386587294249,0.0063588952210863565,611
advanced_gate | CatBoost,device_os,other,phone_valid_combo,0.08033946525128972,-0.006244500209962646,611
advanced_gate | CatBoost,device_os,other,email_is_free,0.07889269342090814,-0.023682688301224518,611
advanced_gate | CatBoost,device_os,other,bank_months_count,0.06898813933421263,-0.006576949656376098,611
advanced_gate | CatBoost,device_os,windows,device_os,0.6559230210947894,0.6559230210947894,354
advanced_gate | CatBoost,device_os,windows,has_other_cards,0.33135910429374454,0.02577817468422859,354
advanced_gate | CatBoost,device_os,windows,housing_status,0.3076106208402988,0.07865895110606003,354
advanced_gate | CatBoost,device_os,windows,name_email_similarity,0.2960726205236919,0.02590414559330593,354
advanced_gate | CatBoost,device_os,windows,phone_home_valid,0.2932150195653879,-0.014503273149508361,354
advanced_gate | CatBoost,device_os,windows,keep_alive_session,0.2881535880101231,0.0019408286094645154,354
advanced_gate | CatBoost,device_os,windows,current_address_months_count,0.27765109592160825,0.04229144706828896,354
advanced_gate | CatBoost,device_os,windows,prev_address_months_count,0.26625298163300887,0.05546374650037299,354
advanced_gate | CatBoost,device_os,windows,income,0.23889402592708409,0.10394115433306071,354
advanced_gate | CatBoost,device_os,windows,bank_branch_count_8w,0.1752497557042992,-0.007454254234435845,354
advanced_gate | CatBoost,device_os,windows,intended_balcon_amount,0.17383620913378575,0.023710414779894003,354
advanced_gate | CatBoost,device_os,windows,customer_age,0.16765382368039367,0.051284990152522976,354
advanced_gate | CatBoost,device_os,windows,email_free__source,0.16712492767073095,-0.019285663602106963,354
advanced_gate | CatBoost,device_os,windows,credit_risk_score,0.13298707123889578,0.06715390735798325,354
advanced_gate | CatBoost,device_os,windows,employment_status,0.10391076261072839,0.027224753136330507,354
advanced_gate | CatBoost,device_os,windows,velocity_4w,0.09838879657895826,0.014958766221886226,354
advanced_gate | CatBoost,device_os,windows,date_of_birth_distinct_emails_4w,0.08951051576765855,0.03003215848011647,354
advanced_gate | CatBoost,device_os,windows,phone_valid_combo,0.07828692390245613,-0.007291339514577603,354
advanced_gate | CatBoost,device_os,windows,email_is_free,0.07448849510409354,-0.009070856759051888,354
advanced_gate | CatBoost,device_os,windows,bank_months_count,0.07304764629168058,1.9644158439152023e-05,354
advanced_gate | CatBoost,device_os,x11,device_os,0.48150506415087846,0.48150506415087846,6
advanced_gate | CatBoost,device_os,x11,current_address_months_count,0.3293362591260363,-0.05520341957275076,6
advanced_gate | CatBoost,device_os,x11,phone_home_valid,0.31088468771083916,-0.052440383333901386,6
advanced_gate | CatBoost,device_os,x11,keep_alive_session,0.3083854476648643,0.0452221279053534,6
advanced_gate | CatBoost,device_os,x11,name_email_similarity,0.30769215995407273,0.008513117683626892,6
advanced_gate | CatBoost,device_os,x11,prev_address_months_count,0.2789606467241647,-0.043934696461155165,6
